order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason
ORD-99740,Skirt Yellow,Skirt,Nike,Yellow,XXL,Kids,Cotton,Spring,26.03,0.21,9,,01-03-2023,"March 14, 2023",AMMAN,Debit Card,Processing,3.8,
ORD-13053,Dres,Dress,Mango,Purple,XS,Kids,Silk,Autumn,,3%,10,2620.94,2022/05/29,03/06/2022,Riyadh,Debit Card,Delivered,3.0,
ORD-64561,Jeans Pink,Jean,Zara,Pink,XXL,Women,Linen,Autumn,393.20,20%,-10,,02-01-2024,08-01-2024,Alexandria,Installment,Pending,3.8,Changed mind
ORD-31504,Hoodie,Hoodie,Uniqlo,Pink,XL,Men,Nylon,Autumn,142.84,9%,-6,$779.91,26-09-2024,2024/09/28,Dubai,Cash,Pending,3.3,Wrong size
ORD-52316,T-Shirt Pink,T-SHIRT,Zara,Pink,M,MALE,Linen,Summer,202.10,47%,2,214.23,27-12-2024,01-05-2025,Cairo,Installment,Cancelled,1.7,
ORD-89298,Coat,Coatt,Forever21,Purple,med,women,Wool,Spring,102.42,2%,9,903.34,14-07-2022,22-07-2022,Doha,Cash,Returned,,Late delivery
ORD-41116,Hoodie Blue,hoodie,ZARA,Blue,L,Unisex,Linen,Summer,-31.74,14%,3,,12/12/2022,2022-12-21,Casablanca,Credit Card,Pending,1.2,
ORD-40657,Hoodie White,Hoody,Forever21,White,XL,Women,Nylon,Winter,282.48,2%,20,5536.61,04/12/2022,2022/12/07,Dubai,Online,Delivered,2.0,Wrong size
ORD-56314,Kot,coat,Mango,Red,XS,Female,Denim,Autumn,167.56,10%,14,,24-04-2024,2024/05/01,Cairo,Credit Card,Returned,,
ORD-44537,Blazer,Blazer,Gucci,Red,XXL,  Kids  ,Denim,N/A,173.42,12%,14,2136.53,2024/07/14,07-24-2024,Tunis,Online,Processing,1.7,
ORD-53977,Swater,sweters,H&M,Brown,Sm,Men,Wool,Autumn,120.24,42%,,278.96,27/09/2023,,Amman,Cash,Pending,2.8,Changed mind
ORD-47042,jeans,Jean,Forever21,Yellow,S,UNISEX,Leather,Winter,93.44,24%,15,1065.22,2023/12/11,12-16-2023,CASA,Credit Card,Processing,2.4/5,
ORD-58214,Skirt,Skirt,Uniqlo,White,XL,Women,Polyester,N/A,EGP 269.23,33%,13,2344.99,2023-01-22,2023/01/27,Dubay,installment,Pending,2.9,Defective
ORD-12446,Sweater Yellow,sweters,Adidas,Yellow,xs,KIDS,Leather,Summer,265.79,48%,2,,2023-04-08,"April 22, 2023",Tunis,cash,Cancelled,6,
ORD-29087,Skirt,Skirt,Uniqlo,Red,XXL,Unisex,Leather,Summer,69.53,35%,16,723.11,N/A,,Tunis,Debit Card,Returned,1.8/5,
ORD-47172,Dress Yellow,dress,Nike,Yellow,  XXL  ,Male,Denim,Spring,274.66,35%,5,892.65,N/A,2023-12-26,kuwait,Installment,Delivered,3.4,
ORD-82817,Blazer Brown,Blaizer,Zara,Brown,XS,Men,Polyester,Autumn,295.60 USD,22%,20.0,4611.36,,,Kuwait,Cash,Returned,3.2,
ORD-73386,Coat Red,Coatt,Puma,Red,XXL,Men,Silk,Summer,453.18 USD,5%,10,4305.21,11-07-2022,14/11/2022,KUWAIT,online,Pending,2.8,Wrong size
ORD-82623,Skirt,Skirt,Puma,Red,S,Men,Polyester,Winter,EGP 142.4,1%,20,2819.52,04-11-2023,14-11-2023,amman,credit card,Delivered,2.9,Defective
ORD-37345,Blazer Purple,Blazer,Zara,Purple,Med,MEN,Linen,Winter,462.77,28%,17,5664,2023-06-09,2023/06/15,Dubai,Debit Card,Delivered,4.8,Late delivery
ORD-73616,Coat,coat,MANGO,Pink,XS,Women,Denim,Spring,121.05,7%,13,1463.49,03-27-2022,02-04-2022,الكويت,Debit Card,Cancelled,,
ORD-24237,Shorts Purple,Shorts,Forever21,Purple,Lg,Kids,Polyester,Autumn,492.70,36%,4,1261.31,01-02-2023,,الرياض,Debit Card,Cancelled,1.5,
ORD-90782,Skirt,  Skirt  ,H&M,Pink,XS,Women,Cotton,Summer,$338.68,15%,19,,03-08-2024,12/08/2024,Tunis,Online,Processing,4.9,
ORD-90846,Blazer,  Blazer  ,Adidas,Black,XL,Women,Nylon,Autumn,486.43,0.32,18,$5953.90,12-08-2022,2022-12-22,Riyadh,Installment,Cancelled,3.7,Defective
ORD-70909,Sweater,Sweater,Mango,Grey,M,Unisex,Linen,Spring,57.34,15%,4,,06/08/2022,18/08/2022,Amman,installment,Pending,2.8,
ORD-40610,Sweter,sweters,Nike,Brown,L,F,Cotton,Winter,220,32%,17,,18-01-2022,01-24-2022,Kuwait,Installment,Processing,2.2,
ORD-36242,Jeans,Jeans,Gucci,Purple,XS,Women,Polyester,Summer,281.73,9%,15,3845.61,29-05-2024,12-06-2024,Cairo,Credit Card,Delivered,1.9,
ORD-24043,Jacket Yellow,Jacket,H&M,Yellow,M,  Unisex  ,Polyester,Autumn,43.57,27%,10,318.06,2023-07-07,13-07-2023,  Tunis  ,Debit Card,Processing,4.0,
ORD-42297,T-Shirt White,T-Shirt,Adidas,White,M,Men,Denim,Winter,167.17,7%,13,2021.09,"March 15, 2024",16-03-2024,Kuwait City,Cash,Delivered,2.4,
ORD-23684,T-Shirt Brown,T-Shirt,Zara,Brown,XL,Women,Leather,Autumn,401.80,23%,20,$6187.72,"November 06, 2022",2022-11-11,الدوحة,Online,Delivered,4.9,
ORD-14722,Jeans Green,JEANS,levi's,Green,  XS  ,Men,Linen,Summer,280.32,21%,1,221.45,02/11/2022,11-11-2022,CASA,Credit Card,Pending,1.4,Late delivery
ORD-46607,drss,Dress,Adidas,Yellow,XL,childrens,Silk,Winter,280.73,10%,9,2273.91,,,Riyad,Installment,Pending,3.8,Wrong size
ORD-18372,Sweater Blue,Swater,Forever21,Blue,XS,Men,Denim,Spring,161.15,0.31,1,$111.19,2024-08-22,2024-08-29,TUNIS,Installment,Processing,3.8,Changed mind
ORD-43962,T-Shirt Pink,T-Shirt,Adidas,Pink,S,Child,Polyester,N/A,456.13,36%,9,2627.31,31-05-2022,"June 13, 2022",Cairo,Installment,Returned,4.3,
ORD-86750,Skirt White,Skirt,Nike,White,small,Men,Nylon,Summer,226.02,12%,5,994.49,2023-07-26,"July 27, 2023",Casablanca,Cash,Processing,,
ORD-68060,  Sweater  ,Sweater,Adidas,Yellow,XS,men,Linen,Winter,311.49,35%,12,2429.62,2023/12/23,2023/12/25,Riyadh,Installment,Pending,,
ORD-56185,Jacket Pink,Jacket,H&M,Pink,XL,Men,Wool,Summer,434.02,6%,15,6119.68,"April 28, 2022",2022-05-12,amman,Installment,Cancelled,4.7,
ORD-12204,Jeans Red,Jeans,Uniqlo,Red,L,Kids,Wool,Summer,$317.22,3%,12,3692.44,28-07-2023,2023/08/02,Doha,Online,Pending,1.9,
ORD-41394,T-Shirt Blue,T-Shirt,Mango,Blue,S,Unisex,Leather,Autumn,137.63,27%,-8,803.76,2022/04/02,15-04-2022,alexandria,Credit Card,Cancelled,1.1,
ORD-42933,Jacket Black,Jacket,Zara,,XS,Men,Leather,Autumn,446.97,27%,8,2610.30,2024-03-29,2024-04-12,Kuwait,Debit Card,Delivered,1.5,Changed mind
ORD-91489,Coat,COAT,Levi's,Red,XL,Unisex,Nylon,Autumn,351.83,22%,14.0,,N/A,2022-08-04,Cairo,Cash,Processing,1.4,
ORD-96154,Shorts,Shorts,H&M,Black,XXL,women,Wool,Summer,479.65,12%,13.0,5487.20,01-17-2023,2023/01/28,TUNIS,Installment,Pending,3.5,
ORD-17816,Sweater Black,Sweater,Nike,Black,XXL,MALE,Nylon,Spring,149.31,41%,11,969.02,"June 02, 2024","June 03, 2024",Tunis,Credit Card,Processing,,
ORD-76744,Hoodie Brown,Hoodie,Zara,Brown,M,Women,Wool,Winter,71.45,7%,1,-66.45,06-09-2024,09-13-2024,Alexandria,Installment,Processing,2.5,Defective
ORD-52255,Jeans White,Jeen,H&M,White,XS,Female,Cotton,Summer,81.21,0.36,8,415.80,"May 16, 2023",2023-05-28,beirut,Online,Returned,,
ORD-51279,Jeans,Jeans,Zara,Red,XXL,Unisex,Leather,Autumn,$132.34,13%,1,115.14,06-19-2022,06-26-2022,Dubai,Debit Card,Returned,1.0,Changed mind
ORD-91645,Dress White,Dress,Forever21,White,S,Unisex,Linen,Spring,360.71,44%,15,,29/12/2022,03-01-2023,Alexandria,Cash,Processing,1.1,
ORD-69712,Skirt Green,Skrt,Uniqlo,Green,XL,Men,Leather,Spring,466.36,,,4407.10 USD,,10-18-2024,Casablanca,Cash,Returned,4.0,Late delivery
ORD-69904,sweater,Sweater,Gucci,Red,xlarge,Unisex,Leather,Winter,469.97,8%,1,EGP 432.37,12/10/2022,20/10/2022,Dubai,Online,Processing,3.5,
ORD-77289,T-Shirt Pink,T-Shirt,Uniqlo,Pink,XS,Men,Leather,Autumn,217.16 USD,10%,14,2736.22,30-07-2022,2022/08/01,Dubai,Installment,Pending,4.2,Late delivery
ORD-16011,Blazer Blue,Blaizer,Nike,Blue,M,Kids,Cotton,Spring,268.57,15%,12,2739.41,2022/01/16,"January 21, 2022",Beirut,Cash,Delivered,4.8,Late delivery
ORD-92697,Skirt Brown,Skirt,Levi's,Brown,MEDIUM,Unisex,Polyester,Spring,228.70,,2,279,2022-09-30,2022-10-08,بيروت,Installment,Delivered,1.7,
ORD-89497,Dress Purple,Dress,Uniqlo,Purple,XL,both,Silk,Winter,EGP 148.55,40%,7,623.91,2023/04/07,,tunis,Installment,Cancelled,4.2,
ORD-78154,Coat,Coat,gucci,Green,XS,uni,Polyester,Summer,357.40,43%,11,2240.90,22/06/2024,06-07-2024,Alexandria,Installment,Returned,1.1,
ORD-56165,Blazer Pink,blazer,Zara,Pink,S,Unisex,Nylon,Winter,477.19,50%,4,954.38,18/03/2023,25/03/2023,Cairo,Online,Cancelled,4.2,Wrong size
ORD-12212,Skirt Red,Skirt,Levi's,Red,XS,unisex,Leather,Spring,273.63,33%,15,2749.98,02-29-2024,,Kuwait,Installment,Pending,2.5,
ORD-31395,Sweater Red,SWEATER,Nike,Red,LARGE,childrens,Linen,Winter,191.52,46%,14,1447.89,2024-07-27,03/08/2024,  Doha  ,Credit Card,Returned,4.2,Wrong size
ORD-94676,Jeans Pink,Jeans,Adidas,Pink,xs,KIDS,Polyester,Summer,79.32,23%,20,1221.53,"September 10, 2023",09-19-2023,Doha,credit card,Processing,3.4,
ORD-65102,Jeans,  Jeans  ,Forever21,Black,xsmall,Unisex,Leather,Summer,-268.68,8%,7.0,1730.30,"June 22, 2023",N/A,Casablanca,Online,Delivered,2.1,
ORD-31921,Jacket Pink,Jaket,Puma,Pink,L,  Kids  ,Denim,Autumn,197.69,10%,-12,2135.05,2022-05-12,,Doha,Cash,Processing,2.5,Late delivery
ORD-18333,Hoodie Yellow,HOODIE,Puma,Yellow,L,Kids,Denim,Autumn,223.93,,9,1451.07,2024/10/26,02-11-2024,Riyad,debit card,Returned,2.6,Late delivery
ORD-88439,Coat Blue,Coat,Mango,,XL,Women,Denim,Autumn,94.11,39%,2,114.81,03/12/2022,12-14-2022,Tunis,Credit Card,Pending,4.8,
ORD-90784,Blazer Yellow,Blazr,Nike,Yellow,XXL,Men,Polyester,Spring,307.54,41%,15,$2721.73,"February 20, 2022",2022-02-23,Kuwait,Online,processing,,
ORD-50838,Hoodie Purple,hoodi,NIKE,Purple,M,Male,Wool,Spring,105.98 USD,35%,3,206.66 USD,05/01/2023,01-13-2023,Dubai,Installment,Processing,4.2,
ORD-76482,Blazer,Blazer,Mango,Yellow,lg,MEN,Silk,Spring,377.05,11%,7,2349.02,,2022-08-27,Tunis,Cash,Pending,2.4,
ORD-24261,Jeans Blue,Jeans,Gucci,Blue,M,Kids,Denim,Autumn,EGP 475.58,,7.0,1697.82,"October 08, 2022",10-11-2022,RIYADH,Debit Card,Returned,1.1,
ORD-36398,T-Shirt,T-Shirt,NIKE,Pink,S,men,Denim,Summer,85.25,31%,10,588.23,,02-28-2022,Cairo,Credit Card,Returned,4.9,
ORD-50374,jackets,Jacket,Mango,Pink,large,Unisex,Silk,N/A,EGP 66.02,30%,11,508.35,"June 30, 2024","July 03, 2024",Alexa,Installment,Pending,3.2,
ORD-60197,Jeans,Jean,Mango,Black,X-L,Unisex,Denim,Autumn,383.40,,19,7138.91,"September 15, 2024","September 20, 2024",DOHA,Cash,Pending,3.8,
ORD-66959,Jacket Blue,jacket,Zara,Blue,XLARGE,uni,Cotton,Winter,371.42,24%,13,3669.63,02-02-2024,08-02-2024,القاهرة,Credit Card,Processing,2.1,
ORD-67664,Jeans Blue,Jeans,Levi's,Blue,extra large,Women,Linen,Summer,145.20 USD,34%,16,1533.31,"July 17, 2024",29-07-2024,Kuwait,cash,Returned,7,
ORD-73218,Skirt Red,Skirt,Levi's,Red,XL,  Men  ,Leather,Autumn,443.87,37%,16,4474.21,2024/03/20,"March 27, 2024",Alexa,Online,Delivered,4.6,Wrong size
ORD-65448,Hoodie Grey,Hoodie,Adidas,Grey,xs,male,Linen,Summer,63.98,31%,2,88,2024/06/29,2024-07-03,Casablanca,Cash,Cancelled,4.0,
ORD-58630,jacket,Jacket,Zara,Brown,xs,Women,Leather,Autumn,364.75,16%,1,$306.39,,11-27-2023,Dubai,Online,Returned,4.4,Wrong size
ORD-92032,Blazr,Blazr,H&M,Pink,XL,Women,Wool,Summer,369.10 USD,6%,1,346.95,13-09-2023,,Al Cairo,Online,Processing,1.5,
ORD-13411,Coat White,Coat,H&M,White,L,Unisex,Cotton,Winter,187,10%,13,2187.32,02/05/2023,13-05-2023,Riyad,Cash,Cancelled,2.2,Late delivery
ORD-71552,Skirt White,SKIRT,Forever21,White,XL,Unisex,,Spring,223.06,21%,14,-2467.04,28-06-2024,06/07/2024,Tunis,Installment,Delivered,1.0,Changed mind
ORD-55706,Coat Brown,coat,Uniqlo,Brown,L,Kids,Nylon,Summer,41.03,45%,2,45.13,28/06/2023,2023-07-03,casablanca,Cash,Returned,2.0,
ORD-93296,Hoodie,hoodie,Puma,Purple,XS,Men,Silk,Summer,39.82,41%,18,422.89,,30-10-2024,amman,Online,Returned,2.9,Wrong size
ORD-10399,Dress White,dress,Gucci,White,XS,Kids,Leather,Winter,124.45,19%,15,1512.07,24-01-2022,"February 01, 2022",beirut,Installment,Processing,3.0,
ORD-20836,T-Shirt,tshirt,Zara,Purple,S,Men,,Spring,61.46 USD,21%,9,436.98,15-09-2023,2023-09-20,بيروت,Installment,Pending,3.4,Wrong size
ORD-39684,Dress Red,Dress,Levi's,Red,XXL,child,Polyester,Autumn,279.72,14%,10,2405.59,,,Dubai,Debit Card,Cancelled,8,Changed mind
ORD-60664,Skirt,skirt,Zara,Yellow,large,WOMEN,Leather,Spring,123.17,30%,4,344.88,2023/12/10,15-12-2023,Kuwait,Installment,Pending,4.6,
ORD-71208,Dress Black,Dress,Puma,Black,S,Female,Leather,Spring,247.63,40%,11,1634.36,,2023-10-07,تونس,Online,Processing,4.5,
ORD-78158,Blazer Grey,Blazr,Gucci,Grey,XS,childrens,Denim,Winter,318.03,32%,2,432.52,16/01/2022,"January 23, 2022",Amman,Online,Pending,3.7,Late delivery
ORD-39978,Coat Brown,COAT,Uniqlo,Brown,2xl,Women,Linen,N/A,127.80,45%,3,EGP 210.87,,05-14-2023,الرياض,Credit Card,Delivered,1.8,Wrong size
ORD-37957,Coat,Coat,Adidas,White,Lg,Men,Leather,Spring,87.09,14%,6,449.38,08-04-2024,2024/08/14,CAIRO,Credit Card,Delivered,4.5,Late delivery
ORD-40462,SWEATER,Sweater,Forever21,White,XXL,Men,Polyester,Winter,224.03,4%,7,1505.48,10/11/2023,2023/11/24,Alexandria,Installment,Processing,1.3,
ORD-87274,Shorts Pink,Shorts,Gucci,Pink,sm,Kids,Cotton,Autumn,475.58,45%,12,3138.83,2023-11-24,2023-12-04,tunis,Credit Card,Processing,3.2,Defective
ORD-40923,T-Shirt Grey,T shirt,Mango,Grey,L,Men,Denim,Winter,,12%,4,-894.04,23/11/2023,"December 03, 2023",riyadh,Debit Card,Delivered,3.2,
ORD-66317,T-Shirt Yellow,T-Shirt,Forever21,Yellow,M,Unisex,Denim,Summer,295.75,24%,NULL,3596.32,31-10-2024,11-08-2024,Amman,Debit Card,Cancelled,3.3,Changed mind
ORD-52840,Dress Black,drss,Puma,Black,XLARGE,Male,Nylon,Spring,434.76,,9,3560.68,10-03-2023,18/03/2023,Alexandria,Online,Returned,2.5,Defective
ORD-48394,Sweater,Sweater,Forever21,Brown,XL,Kids,,Summer,201.83,15%,7,,2022-04-17,04-21-2022,Alexandria,Installment,Returned,,Wrong size
ORD-47772,Dress White,drss,H&M,,XS,Women,Wool,Autumn,59.76,19%,4,193.62,01-07-2022,07-10-2022,CAIRO,Cash,returned,2.0,Changed mind
ORD-25635,Jeans White,Jeans,Nike,White,L,female,Cotton,Winter,467.70,22%,-15,5472.09,"May 07, 2022",14-05-2022,Alexandria,Installment,Returned,3.6,
ORD-38032,Dress Purple,drss,Forever21,Purple,XX-L,uni,Nylon,Autumn,$440.93,38%,5,1366.88,12-18-2024,"December 25, 2024",dubai,Cash,Returned,2.5,
ORD-37124,Sweater Red,Sweater,Puma,Red,L,Men,Cotton,Summer,90.30,23%,3,208.59,01-24-2023,29-01-2023,Cairo,Debit Card,Cancelled,4.4,Wrong size
ORD-25091,Shorts,shorts,Zara,Purple,xs,Men,Silk,Winter,283.51,,11,2837.94,2022-07-27,03-08-2022,Kuwait City,Installment,Delivered,3.5,
ORD-66720,Jeans,Jeen,Uniqlo,Brown,S,Women,Silk,Spring,EGP 206.55,17%,14,2400.11,16-01-2024,"January 27, 2024",Doha,debit card,Pending,2.8/5,Defective
ORD-77862,Skirt,Skirt,Uniqlo,Black,SMALL,unisex,Polyester,Summer,363.38 USD,14%,1,312.51,2023-09-10,,Kuwait City,Installment,Processing,4.4,
ORD-84909,Blazer White,Blazer,Mango,White,s,Kids,Silk,Winter,187.12,16%,20,3143.62,12-06-2023,2023-12-19,Cairo,Credit Card,Returned,1.9,
ORD-35076,Sweater,Sweater,Zara,Purple,S,Unisex,Wool,Autumn,195.49,34%,17,2193.40,2023/07/08,07-15-2023,Dubay,Debit Card,Delivered,,
ORD-61195,Blazer Pink,Blazer,Levi's,Pink,large,MEN,Polyester,Spring,470.03,,2,498.23 USD,21-02-2023,27/02/2023,Dubai,Online,Delivered,3.1,Defective
ORD-50129,Skirt Green,Skrt,Gucci,Green,XX-L,Men,Polyester,N/A,$350.04,26%,8,2072.24,2024/03/14,2024/03/17,tunis,debit card,Pending,3.4,Late delivery
ORD-66276,Sweater Purple,Sweater,Gucci,Purple,  XL  ,Women,Linen,Winter,206.24,13%,16,2870.86,03-28-2024,"April 07, 2024",DUBAI,Online,Pending,1.4,Wrong size
ORD-76520,Shorts Red,Shorts,Adidas,Red,XXL,Kids,Wool,Winter,316.26,35%,5,1028,"November 01, 2023",12/11/2023,Beirut,Credit Card,Processing,2.9,
ORD-78999,Dress,Dres,Gucci,Green,XXL,Unisex,Denim,Winter,44,,4,154.92,2024/04/30,13/05/2024,Tunis,Installment,pending,2.5,Defective
ORD-47901,dress,Dress,Mango,Pink,XS,KIDS,Linen,Winter,298.99,41%,-2,352.81,2024-11-03,07-11-2024,tunis,Online,Pending,2.5,
ORD-98591,Coat,Coat,Forever21,Red,S,Kids,Cotton,Spring,223.20,16%,16,2999.81,2023/09/27,08-10-2023,Tunis,Credit Card,Returned,,
ORD-11482,Blazer,Blazer,H&M,Grey,XS,  Women  ,Polyester,Summer,196.05,37%,1,123.51,09-29-2024,2024/10/10,الدوحة,Cash,Pending,3.7,
ORD-53618,Jeans Red,Jeans,Puma,Red,s,childrens,Silk,Spring,85.40,0.11,14,1064.08,03-04-2022,16/04/2022,Doha,Debit Card,Cancelled,1.2,
ORD-96276,Coat White,Coat,Forever21,White,XXL,kids,Linen,Autumn,34.19,36%,4,87.53,"May 03, 2022",2022-05-05,Cairo,Installment,cancelled,4.0,Late delivery
ORD-43078,Dress Purple,Dress,Levi's,Purple,  XXL  ,Men,Denim,Winter,208.50 USD,42%,16,1934.88,2023-06-02,2023/06/13,  Riyadh  ,Credit Card,Processing,1.6,
ORD-60519,Swater,Sweater,Puma,Yellow,LARGE,both,,Autumn,419.73,14%,14,,2024-01-17,01-28-2024,AMMAN,Credit Card,cancelled,3.2,
ORD-31363,Blazer,Blazer,Adidas,Grey,XS,Kids,Linen,Autumn,251.76,22%,16,3141.96,05-08-2023,,Tunis,Online,processing,,
ORD-31144,Coat,Kot,Adidas,Yellow,large,KIDS,Silk,Spring,50.86,26%,17,639.82,06-08-2024,"June 20, 2024",Doha,Debit Card,Returned,4.7,
ORD-82048,Jaket,Jacket,Levi's,Blue,L,Men,Nylon,Summer,280.55,12%,13,3209.49,2024/02/23,03-07-2024,cairo,Credit Card,Cancelled,4.5,
ORD-84993,Blazer,Blazer,H&M,Green,L,Kids,Linen,Winter,$185.23,25%,8,1111.38,11-07-2022,,Riyad,Cash,Delivered,2.8,Late delivery
ORD-88283,Skirt Purple,  Skirt  ,Gucci,Purple,M,Unisex,Nylon,Summer,63.36,39%,8,,2022/05/27,06-06-2022,Kuwait,Credit Card,Returned,2.7,
ORD-91661,Skirt,Skirt,Uniqlo,White,M,unisex,Leather,Summer,,25%,2,601.20,04/08/2024,09-08-2024,AMMAN,Credit Card,Processing,2.3/5,Late delivery
ORD-24053,Jeans Black,Jeans,Forever21,,S,Kids,Leather,Summer,35.47,13%,9,277.73,2023/04/20,2023-04-30,Alexandria,Cash,Processing,2.9,
ORD-54640,Hoody,Hoodie,Uniqlo,Black,S,Men,Denim,Autumn,10.68,32%,5,36.31,N/A,03-04-2024,Alexandria,Cash,Returned,2.9,Wrong size
ORD-54388,HOODIE,Hoodie,Levi's,Yellow,L,Unisex,Wool,Summer,452.52,46%,9.0,2199.25,N/A,21-06-2022,Dubai,Debit Card,Cancelled,1.3,Defective
ORD-27022,denim pants,Jeans,Zara,Green,xl,childrens,Silk,Spring,39.20 USD,50%,5,98,2022/05/12,22/05/2022,Cairo,Online,Delivered,2.9,Defective
ORD-60910,Hoodie Grey,Hoodie,Mango,Grey,XS,Men,Linen,Summer,$109.13,0.28,13,1021.46,09-04-2024,,Amman,Online,Processing,3.1,
ORD-18822,Jeans Green,Jeans,Gucci,Green,XL,Kids,Leather,Winter,391.00,28%,3,832.83,2022-02-07,"February 11, 2022",Casablanca,Online,Pending,4.8,Defective
ORD-33756,Swater,Sweater,Puma,Green,L,female,Silk,Summer,257,0%,1,256.76 USD,10-31-2023,"November 12, 2023",Amman,Installment,Returned,4.2,Changed mind
ORD-99142,  Blazer  ,Blazer,Levi's,Pink,M,Kids,Wool,Spring,434.83,45%,8,1913.25,"February 09, 2024","February 17, 2024",Amman,Online,Delivered,1.9,Wrong size
ORD-19697,Skirt White,Skirt,Puma,White,m,Kids,Cotton,Spring,273.57,22%,10,2133.85,"October 03, 2022",10-15-2022,Cairo,Debit Card,Cancelled,1.4,
ORD-49391,Jacket Pink,JACKET,Zara,Pink,S,KIDS,Denim,Winter,461.78,30%,16,$5171.94,03/07/2023,N/A,Tunis,Installment,Processing,1.7/5,
ORD-46421,T-Shirt Red,T-Shirt,Nike,Red,L,Kids,Polyester,Summer,196.63,45%,5,540.73,05-18-2024,2024-06-01,Cairo,Debit Card,Cancelled,4.5,Changed mind
ORD-82031,Coat,Coatt,H&M,Red,XXL,M,Cotton,Winter,171.67,21%,5,678.10,2024/02/01,07-02-2024,الدوحة,online,Delivered,4.8,
ORD-90148,T-Shirt Black,T-Shirt,Nike,Black,xsmall,MEN,Silk,Summer,,28%,5,,16/12/2024,2024-12-30,alexandria,online,Delivered,6,
ORD-29128,Jacket Red,Jaket,Puma,Red,XS,Women,Leather,Winter,483.18 USD,35%,14,4396.94,26-10-2024,"November 09, 2024",Aman,Debit Card,Cancelled,6,
ORD-20625,Skirt White,Skrt,Nike,White,Sm,kids,Silk,Winter,163.72,36%,1,104.78,"June 19, 2022",,كازابلانكا,Debit Card,Pending,2.0,Defective
ORD-34558,Hoodie Green,Hoodie,Forever21,Green,S,Men,Denim,Spring,145.31 USD,22%,,680.05,"April 01, 2022",2022/04/06,kuwait,Debit Card,Cancelled,4.9,
ORD-28291,Skirt Blue,Skirt,Nike,Blue,extra large,F,Nylon,Winter,303.89,0.19,14,3446.11,09-06-2022,2022-06-10,بيروت,Online,Delivered,2.7,
ORD-33152,Jacket Black,  Jacket  ,Levi's,Black,XXL,Men,Denim,Winter,$208.65,49%,5,532.06,,03-13-2022,Riyadh,Installment,Delivered,4.6,Defective
ORD-27794,Skirt Purple,skirt,Nike,Purple,extra small,childrens,Silk,Autumn,472.21,13%,5,2054.11,"September 22, 2023",,Beirut,Debit Card,Pending,1.5,
ORD-30727,Dress,DRESS,Gucci,Pink,XL,childrens,Leather,N/A,195.45,42%,16,1813.78,28-08-2023,2023-08-29,Alex,online,Cancelled,4.3,Late delivery
ORD-36337,T-Shirt,tshirt,Puma,Red,  XS  ,Men,Linen,Winter,$191.32,,20,3443.76,2022/06/29,2022/06/30,Casablanca,Online,Cancelled,1.4,
ORD-61785,Jacket Red,JACKET,Mango,Red,XXL,Unisex,Silk,N/A,402.01 USD,0.39,-14,,"October 26, 2024",11-02-2024,الكويت,Credit Card,Pending,4.0,
ORD-99488,Sweater,sweater,Uniqlo,Brown,medium,UNISEX,Polyester,Winter,155.08,12%,7,955.29,"February 18, 2023",19-02-2023,Doha,Installment,Pending,5.0,
ORD-70067,Hoodie Purple,Hoodie,Levi's,Purple,M,Kids,Linen,Winter,221.31 USD,45%,13,1582.37,"May 31, 2023",14/06/2023,Tunis,Debit Card,Pending,1.3,
ORD-18945,Sweater Pink,Sweater,forever21,Pink,MEDIUM,Women,Nylon,Autumn,346,19%,4,1122,10/09/2024,2024/09/12,Alexandria,Debit Card,Processing,4.4,
ORD-20461,T-Shirt Black,T-Shirt,Adidas,Black,XL,Men,Cotton,Spring,256.87,40%,7,1078.85,N/A,25/05/2022,ALEX,debit card,Returned,4.0,Late delivery
ORD-25435,Blazer,Blaizer,Uniqlo,Yellow,large,Men,Wool,Autumn,132.31,6%,6,,03-03-2024,"March 12, 2024",Amman,Debit Card,Cancelled,3.0,Changed mind
ORD-26107,Blazr,Blazer,Uniqlo,Purple,L,Kids,Polyester,Autumn,192.85,33%,19,2454.98,2023-12-19,27/12/2023,Casablanca,Online,Pending,1.2,
ORD-55403,Sweater Blue,Sweater,H&M,Blue,med,unisex,Wool,Autumn,162.26,45%,2,,"May 14, 2022",2022-05-17,Casablanca,online,Delivered,2.0,Wrong size
ORD-45275,Hoodie,Huddie,H&M,Yellow,XL,Women,Cotton,Summer,429.39,14%,14,-5169.86,2023/04/19,29-04-2023,Amman,Online,Returned,1.6,Wrong size
ORD-18664,Jeans,Jeans ,Adidas,Green,Med,uni,Nylon,Winter,456.20,11%,1,406.02 USD,05-09-2023,,DUBAI,Credit Card,Processing,2.2,
ORD-82183,Blazr,Blazer,Uniqlo,Brown,xlarge,uni,Cotton,Spring,EGP 208.77,20%,NULL,1336.13,2022/08/09,21-08-2022,  Cairo  ,credit card,Processing,3.9,
ORD-11630,Sweater,Sweater,Zara,Yellow,lg,Women,Nylon,N/A,208.38 USD,31%,6,862.69 USD,07-06-2022,13-06-2022,Beirut,Cash,Delivered,1.3,Late delivery
ORD-11695,Jeans White,Jean,Nike,,XX-L,Child,Nylon,Winter,134.37,28%,16,1547.94,,24/06/2024,Cairo,Debit Card,Pending,4.8,Changed mind
ORD-84534,Hoodie Black,Hoodie,Levi's,Black,XS,Women,Silk,Winter,382.80,28%,17,4685,2024/03/19,23-03-2024,Dubai,Cash,Pending,,
